#Date       Time        gpu        pid  type    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G     %     %     %     %   name
 20200604   18:46:20      0       1497     G     0     0     0     0   Xorg           
 20200604   18:46:20      0       1608     G     0     0     0     0   gnome-shell    
 20200604   18:46:20      0       1823     G     0     0     0     0   Xorg           
 20200604   18:46:20      0       2214     G     0     0     0     0   gnome-shell    
 20200604   18:46:20      0       2835     G     0     0     0     0   electron-ssr --
 20200604   18:46:20      0       2901     G     0     0     0     0   code --type=gpu
 20200604   18:46:20      0       9759     G     0     0     0     0   firefox        
 20200604   18:46:20      0      18497     G     0     0     0     0   firefox        
 20200604   18:46:21      0       1497     G     0     0     0     0   Xorg           
 20200604   18:46:21      0       1608     G     0     0     0     0   gnome-shell    
 20200604   18:46:21      0       1823     G    14     5     0     0   Xorg           
 20200604   18:46:21      0       2214     G     1     0     0     0   gnome-shell    
 20200604   18:46:21      0       2835     G     0     0     0     0   electron-ssr --
 20200604   18:46:21      0       2901     G     0     0     0     0   code --type=gpu
 20200604   18:46:21      0       9759     G     0     0     0     0   firefox        
 20200604   18:46:21      0      18497     G     0     0     0     0   firefox        
 20200604   18:46:22      0       1497     G     0     0     0     0   Xorg           
 20200604   18:46:22      0       1608     G     0     0     0     0   gnome-shell    
 20200604   18:46:22      0       1823     G     0     0     0     0   Xorg           
 20200604   18:46:22      0       2214     G     0     0     0     0   gnome-shell    
 20200604   18:46:22      0       2835     G     0     0     0     0   electron-ssr --
 20200604   18:46:22      0       2901     G     0     0     0     0   code --type=gpu
 20200604   18:46:22      0       9759     G     0     0     0     0   firefox        
 20200604   18:46:22      0      18497     G     0     0     0     0   firefox        
 20200604   18:46:23      0       1497     G     0     0     0     0   Xorg           
 20200604   18:46:23      0       1608     G     0     0     0     0   gnome-shell    
 20200604   18:46:23      0       1823     G     1     0     0     0   Xorg           
 20200604   18:46:23      0       2214     G     0     0     0     0   gnome-shell    
 20200604   18:46:23      0       2835     G     0     0     0     0   electron-ssr --
 20200604   18:46:23      0       2901     G     0     0     0     0   code --type=gpu
 20200604   18:46:23      0       9759     G     0     0     0     0   firefox        
 20200604   18:46:23      0      18497     G     0     0     0     0   firefox        
 20200604   18:46:24      0       1497     G     0     0     0     0   Xorg           
 20200604   18:46:24      0       1608     G     0     0     0     0   gnome-shell    
 20200604   18:46:24      0       1823     G     1     0     0     0   Xorg           
 20200604   18:46:24      0       2214     G     0     0     0     0   gnome-shell    
 20200604   18:46:24      0       2835     G     0     0     0     0   electron-ssr --
 20200604   18:46:24      0       2901     G     0     0     0     0   code --type=gpu
 20200604   18:46:24      0       9759     G     0     0     0     0   firefox        
 20200604   18:46:24      0      18497     G     0     0     0     0   firefox        
 20200604   18:46:25      0       1497     G     0     0     0     0   Xorg           
 20200604   18:46:25      0       1608     G     0     0     0     0   gnome-shell    
 20200604   18:46:25      0       1823     G     0     0     0     0   Xorg           
 20200604   18:46:25      0       2214     G     0     0     0     0   gnome-shell    
#Date       Time        gpu        pid  type    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G     %     %     %     %   name
 20200604   18:46:25      0       2835     G     0     0     0     0   electron-ssr --
 20200604   18:46:25      0       2901     G     0     0     0     0   code --type=gpu
 20200604   18:46:25      0       9759     G     0     0     0     0   firefox        
 20200604   18:46:25      0      18497     G     0     0     0     0   firefox        
 20200604   18:46:26      0       1497     G     0     0     0     0   Xorg           
 20200604   18:46:26      0       1608     G     0     0     0     0   gnome-shell    
 20200604   18:46:26      0       1823     G     1     0     0     0   Xorg           
 20200604   18:46:26      0       2214     G     0     0     0     0   gnome-shell    
 20200604   18:46:26      0       2835     G     0     0     0     0   electron-ssr --
 20200604   18:46:26      0       2901     G     0     0     0     0   code --type=gpu
 20200604   18:46:26      0       9759     G     0     0     0     0   firefox        
 20200604   18:46:26      0      18497     G     0     0     0     0   firefox        
 20200604   18:46:27      0       1497     G     0     0     0     0   Xorg           
 20200604   18:46:27      0       1608     G     0     0     0     0   gnome-shell    
 20200604   18:46:27      0       1823     G     2     0     0     0   Xorg           
 20200604   18:46:27      0       2214     G     1     0     0     0   gnome-shell    
 20200604   18:46:27      0       2835     G     0     0     0     0   electron-ssr --
 20200604   18:46:27      0       2901     G     0     0     0     0   code --type=gpu
 20200604   18:46:27      0       9759     G     0     0     0     0   firefox        
