#Date       Time        gpu        pid  type    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G     %     %     %     %   name
 20200522   13:35:24      0       1494     G     0     0     0     0   Xorg           
 20200522   13:35:24      0       1646     G     0     0     0     0   gnome-shell    
 20200522   13:35:24      0       2154     G     1     0     0     0   Xorg           
 20200522   13:35:24      0       2380     G     0     0     0     0   gnome-shell    
 20200522   13:35:24      0       2919     G     0     0     0     0   electron-ssr --
 20200522   13:35:24      0       2961     G     0     0     0     0   code --type=gpu
 20200522   13:35:24      0       3233     G     0     0     0     0   firefox        
 20200522   13:35:24      0       3287     G     0     0     0     0   firefox        
 20200522   13:35:24      0       4227     G     0     0     0     0   firefox        
 20200522   13:35:24      0       7358     G     0     0     0     0   firefox        
 20200522   13:35:25      0       1494     G     0     0     0     0   Xorg           
 20200522   13:35:25      0       1646     G     0     0     0     0   gnome-shell    
 20200522   13:35:25      0       2154     G     1     0     0     0   Xorg           
 20200522   13:35:25      0       2380     G     7     3     0     0   gnome-shell    
 20200522   13:35:25      0       2919     G     0     0     0     0   electron-ssr --
 20200522   13:35:25      0       2961     G     0     0     0     0   code --type=gpu
 20200522   13:35:25      0       3233     G     0     0     0     0   firefox        
 20200522   13:35:25      0       3287     G     0     0     0     0   firefox        
 20200522   13:35:25      0       4227     G     0     0     0     0   firefox        
 20200522   13:35:25      0       7358     G     0     0     0     0   firefox        
 20200522   13:35:26      0       1494     G     0     0     0     0   Xorg           
 20200522   13:35:26      0       1646     G     0     0     0     0   gnome-shell    
 20200522   13:35:26      0       2154     G    10     3     0     0   Xorg           
 20200522   13:35:26      0       2380     G     1     0     0     0   gnome-shell    
 20200522   13:35:26      0       2919     G     0     0     0     0   electron-ssr --
 20200522   13:35:26      0       2961     G     0     0     0     0   code --type=gpu
 20200522   13:35:26      0       3233     G     0     0     0     0   firefox        
 20200522   13:35:26      0       3287     G     0     0     0     0   firefox        
 20200522   13:35:26      0       4227     G     0     0     0     0   firefox        
 20200522   13:35:26      0       7358     G     0     0     0     0   firefox        
 20200522   13:35:27      0       1494     G     0     0     0     0   Xorg           
 20200522   13:35:27      0       1646     G     0     0     0     0   gnome-shell    
 20200522   13:35:27      0       2154     G     0     0     0     0   Xorg           
 20200522   13:35:27      0       2380     G     0     0     0     0   gnome-shell    
 20200522   13:35:27      0       2919     G     0     0     0     0   electron-ssr --
 20200522   13:35:27      0       2961     G     0     0     0     0   code --type=gpu
 20200522   13:35:27      0       3233     G     0     0     0     0   firefox        
 20200522   13:35:27      0       3287     G     0     0     0     0   firefox        
 20200522   13:35:27      0       4227     G     0     0     0     0   firefox        
 20200522   13:35:27      0       7358     G     0     0     0     0   firefox        
 20200522   13:35:28      0       1494     G     0     0     0     0   Xorg           
 20200522   13:35:28      0       1646     G     0     0     0     0   gnome-shell    
 20200522   13:35:28      0       2154     G     0     0     0     0   Xorg           
 20200522   13:35:28      0       2380     G     0     0     0     0   gnome-shell    
#Date       Time        gpu        pid  type    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G     %     %     %     %   name
 20200522   13:35:28      0       2919     G     0     0     0     0   electron-ssr --
 20200522   13:35:28      0       2961     G     0     0     0     0   code --type=gpu
 20200522   13:35:28      0       3233     G     0     0     0     0   firefox        
 20200522   13:35:28      0       3287     G     0     0     0     0   firefox        
 20200522   13:35:28      0       4227     G     0     0     0     0   firefox        
 20200522   13:35:28      0       7358     G     0     0     0     0   firefox        
 20200522   13:35:29      0       1494     G     0     0     0     0   Xorg           
 20200522   13:35:29      0       1646     G     0     0     0     0   gnome-shell    
 20200522   13:35:29      0       2154     G     1     0     0     0   Xorg           
 20200522   13:35:29      0       2380     G     0     0     0     0   gnome-shell    
 20200522   13:35:29      0       2919     G     0     0     0     0   electron-ssr --
 20200522   13:35:29      0       2961     G     0     0     0     0   code --type=gpu
 20200522   13:35:29      0       3233     G     0     0     0     0   firefox        
 20200522   13:35:29      0       3287     G     0     0     0     0   firefox        
 20200522   13:35:29      0       4227     G     0     0     0     0   firefox        
 20200522   13:35:29      0       7358     G     0     0     0     0   firefox        
 20200522   13:35:30      0       1494     G     0     0     0     0   Xorg           
 20200522   13:35:30      0       1646     G     0     0     0     0   gnome-shell    
 20200522   13:35:30      0       2154     G     0     0     0     0   Xorg           
 20200522   13:35:30      0       2380     G     0     0     0     0   gnome-shell    
 20200522   13:35:30      0       2919     G     0     0     0     0   electron-ssr --
 20200522   13:35:30      0       2961     G     0     0     0     0   code --type=gpu
 20200522   13:35:30      0       3233     G     0     0     0     0   firefox        
 20200522   13:35:30      0       3287     G     0     0     0     0   firefox        
 20200522   13:35:30      0       4227     G     0     0     0     0   firefox        
 20200522   13:35:30      0       7358     G     0     0     0     0   firefox        
 20200522   13:35:31      0       1494     G     0     0     0     0   Xorg           
 20200522   13:35:31      0       1646     G     0     0     0     0   gnome-shell    
 20200522   13:35:31      0       2154     G     0     0     0     0   Xorg           
 20200522   13:35:31      0       2380     G     0     0     0     0   gnome-shell    
 20200522   13:35:31      0       2919     G     0     0     0     0   electron-ssr --
 20200522   13:35:31      0       2961     G     0     0     0     0   code --type=gpu
 20200522   13:35:31      0       3233     G     0     0     0     0   firefox        
 20200522   13:35:31      0       3287     G     0     0     0     0   firefox        
 20200522   13:35:31      0       4227     G     0     0     0     0   firefox        
 20200522   13:35:31      0       7358     G     0     0     0     0   firefox        
 20200522   13:35:32      0       1494     G     0     0     0     0   Xorg           
 20200522   13:35:32      0       1646     G     0     0     0     0   gnome-shell    
 20200522   13:35:32      0       2154     G     1     0     0     0   Xorg           
 20200522   13:35:32      0       2380     G     0     0     0     0   gnome-shell    
 20200522   13:35:32      0       2919     G     0     0     0     0   electron-ssr --
 20200522   13:35:32      0       2961     G     0     0     0     0   code --type=gpu
 20200522   13:35:32      0       3233     G     0     0     0     0   firefox        
 20200522   13:35:32      0       3287     G     0     0     0     0   firefox        
#Date       Time        gpu        pid  type    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G     %     %     %     %   name
 20200522   13:35:32      0       4227     G     0     0     0     0   firefox        
 20200522   13:35:32      0       7358     G     0     0     0     0   firefox        
 20200522   13:35:33      0       1494     G     0     0     0     0   Xorg           
 20200522   13:35:33      0       1646     G     0     0     0     0   gnome-shell    
 20200522   13:35:33      0       2154     G     0     0     0     0   Xorg           
